frame.len,ip.ttl,tcp.srcport,tcp.dstport,frame.time_delta_displayed
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
74,106.0,57488.0,995.0,0.000313
74,106.0,57488.0,995.0,1e-05
1294,106.0,995.0,57488.0,0.000578
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
74,106.0,57488.0,995.0,0.000148
74,106.0,57488.0,995.0,7e-06
74,106.0,57488.0,995.0,0.000361
74,106.0,57488.0,995.0,1e-05
1294,106.0,995.0,57488.0,0.001105
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
74,106.0,57488.0,995.0,9.5e-05
74,106.0,57488.0,995.0,7e-06
1294,106.0,995.0,57488.0,0.000929
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
74,106.0,57488.0,995.0,0.000122
74,106.0,57488.0,995.0,8e-06
1294,106.0,995.0,57488.0,0.010518
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
74,106.0,57488.0,995.0,0.000213
74,106.0,57488.0,995.0,1e-05
1294,106.0,995.0,57488.0,0.000715
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
74,106.0,57488.0,995.0,0.000169
74,106.0,57488.0,995.0,7e-06
1294,106.0,995.0,57488.0,0.001024
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
74,106.0,57488.0,995.0,8.7e-05
74,106.0,57488.0,995.0,7e-06
1294,106.0,995.0,57488.0,0.000583
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
74,106.0,57488.0,995.0,7.9e-05
74,106.0,57488.0,995.0,6e-06
1294,106.0,995.0,57488.0,0.004189
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
74,106.0,57488.0,995.0,0.000179
74,106.0,57488.0,995.0,9e-06
1294,106.0,995.0,57488.0,0.000615
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
74,106.0,57488.0,995.0,0.000153
74,106.0,57488.0,995.0,8e-06
1294,106.0,995.0,57488.0,0.003166
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
74,106.0,57488.0,995.0,0.00016
74,106.0,57488.0,995.0,1.1e-05
1294,106.0,995.0,57488.0,0.00517
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
74,106.0,57488.0,995.0,0.000156
74,106.0,57488.0,995.0,1.1e-05
1294,106.0,995.0,57488.0,0.001136
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1294,106.0,995.0,57488.0,0.0
1045,106.0,995.0,57488.0,0.0
74,106.0,993.0,57487.0,0.0
74,106.0,57488.0,995.0,0.000187
74,106.0,57488.0,995.0,8e-06
1434,106.0,443.0,57485.0,0.040354
1434,106.0,443.0,57485.0,0.0
1434,106.0,443.0,57485.0,0.0
1434,106.0,443.0,57485.0,0.0
1434,106.0,443.0,57485.0,0.0
1434,106.0,443.0,57485.0,0.0
1434,106.0,443.0,57485.0,0.0
1434,106.0,443.0,57485.0,0.0
1434,106.0,443.0,57485.0,0.0
1434,106.0,443.0,57485.0,0.0
1434,106.0,443.0,57485.0,0.0
1434,106.0,443.0,57485.0,0.0
1434,106.0,443.0,57485.0,0.0
1434,106.0,443.0,57485.0,0.0
1434,106.0,443.0,57485.0,0.0
1434,106.0,443.0,57485.0,0.0
1434,106.0,443.0,57485.0,0.0
1434,106.0,443.0,57485.0,0.0
1434,106.0,443.0,57485.0,0.0
74,106.0,993.0,57505.0,0.0
1434,106.0,443.0,57485.0,0.0
1434,106.0,443.0,57485.0,0.0
1434,106.0,443.0,57485.0,0.0
1434,106.0,443.0,57485.0,0.0
1434,106.0,443.0,57485.0,0.0
1434,106.0,443.0,57485.0,0.0
1434,106.0,443.0,57485.0,0.0
1434,106.0,443.0,57485.0,0.0
1434,106.0,443.0,57485.0,0.0
267,106.0,52813.0,443.0,0.0
74,106.0,57485.0,443.0,0.000381
74,106.0,57485.0,443.0,1e-05
74,106.0,57485.0,443.0,0.000262
74,106.0,57485.0,443.0,8e-06
239,120.0,443.0,57506.0,0.013418
132,120.0,443.0,57506.0,0.0
93,120.0,443.0,57506.0,0.0
54,128.0,57506.0,443.0,0.000135
54,128.0,57506.0,443.0,1e-05
93,128.0,57506.0,443.0,0.000597
93,128.0,57506.0,443.0,1.4e-05
239,119.0,443.0,57506.0,0.032171
239,119.0,443.0,57506.0,1.1e-05
66,128.0,57506.0,443.0,5.8e-05
66,128.0,57506.0,443.0,8e-06
132,119.0,443.0,57506.0,0.000377
132,119.0,443.0,57506.0,7e-06
66,128.0,57506.0,443.0,3.7e-05
66,128.0,57506.0,443.0,6e-06
93,119.0,443.0,57506.0,0.000307
93,119.0,443.0,57506.0,7e-06
66,128.0,57506.0,443.0,3.2e-05
66,128.0,57506.0,443.0,8e-06
60,127.0,57506.0,443.0,0.000337
60,127.0,57506.0,443.0,6e-06
93,127.0,57506.0,443.0,0.000119
93,127.0,57506.0,443.0,7e-06
66,127.0,57506.0,443.0,0.000172
66,127.0,57506.0,443.0,6e-06
66,127.0,57506.0,443.0,0.000111
66,127.0,57506.0,443.0,5e-06
66,127.0,57506.0,443.0,0.000118
66,127.0,57506.0,443.0,5e-06
60,120.0,443.0,57506.0,0.000723
1466,47.0,443.0,57475.0,0.028774
1466,47.0,443.0,57475.0,0.0
1466,47.0,443.0,57475.0,0.0
54,128.0,57475.0,443.0,0.000126
54,128.0,57475.0,443.0,1e-05
60,106.0,52813.0,443.0,0.027813
60,106.0,52813.0,443.0,1.1e-05
42,106.0,52813.0,443.0,2.7e-05
42,106.0,52813.0,443.0,6e-06
60,120.0,443.0,57506.0,0.000838
66,120.0,443.0,57506.0,0.0
601,106.0,52813.0,443.0,0.0
97,106.0,52813.0,443.0,0.0
1434,106.0,443.0,57485.0,0.000353
1434,106.0,443.0,57485.0,0.0
1434,106.0,443.0,57485.0,0.0
1434,106.0,443.0,57485.0,0.0
86,106.0,57485.0,443.0,7.2e-05
86,106.0,57485.0,443.0,6e-06
94,106.0,57485.0,443.0,6e-05
94,106.0,57485.0,443.0,6e-06
1399,128.0,52813.0,443.0,0.007272
1399,128.0,52813.0,443.0,2.5e-05
60,119.0,443.0,57506.0,0.00133
60,119.0,443.0,57506.0,1e-05
60,127.0,57475.0,443.0,0.000239
60,127.0,57475.0,443.0,8e-06
60,119.0,443.0,57506.0,0.000179
60,119.0,443.0,57506.0,7e-06
66,119.0,443.0,57506.0,0.00013
66,119.0,443.0,57506.0,7e-06
1399,127.0,52813.0,443.0,0.000113
1399,127.0,52813.0,443.0,8e-06
1466,46.0,443.0,57475.0,0.000157
1466,46.0,443.0,57475.0,7e-06
66,128.0,57475.0,443.0,3.9e-05
66,128.0,57475.0,443.0,8e-06
1466,46.0,443.0,57475.0,0.000193
1466,46.0,443.0,57475.0,6e-06
66,128.0,57475.0,443.0,3.3e-05
66,128.0,57475.0,443.0,8e-06
1466,46.0,443.0,57475.0,7.3e-05
1466,46.0,443.0,57475.0,7e-06
66,128.0,57475.0,443.0,3.1e-05
66,128.0,57475.0,443.0,7e-06
66,127.0,57475.0,443.0,0.003587
66,127.0,57475.0,443.0,1.1e-05
66,127.0,57475.0,443.0,0.000172
66,127.0,57475.0,443.0,7e-06
66,127.0,57475.0,443.0,0.000124
66,127.0,57475.0,443.0,6e-06
1434,106.0,443.0,57485.0,0.001907
1434,106.0,443.0,57485.0,0.0
1434,106.0,443.0,57485.0,0.0
1434,106.0,443.0,57485.0,0.0
94,106.0,57485.0,443.0,8.9e-05
94,106.0,57485.0,443.0,7e-06
1294,106.0,993.0,57487.0,0.031752
1294,106.0,993.0,57487.0,0.000731
74,106.0,57487.0,993.0,7.8e-05
74,106.0,57487.0,993.0,9e-06
1294,106.0,993.0,57487.0,0.005988
1294,106.0,993.0,57487.0,0.0
74,106.0,57487.0,993.0,0.000111
74,106.0,57487.0,993.0,9e-06
1399,56.0,52813.0,443.0,0.008843
1399,56.0,52813.0,443.0,0.0
714,56.0,52813.0,443.0,0.0
85,128.0,52813.0,443.0,0.003549
85,128.0,52813.0,443.0,1.2e-05
1294,106.0,993.0,57487.0,0.011616
1294,106.0,993.0,57487.0,0.0
74,106.0,57487.0,993.0,0.000135
74,106.0,57487.0,993.0,1.1e-05
1294,106.0,993.0,57487.0,0.015448
1169,106.0,993.0,57487.0,0.0
74,106.0,57487.0,993.0,0.00015
74,106.0,57487.0,993.0,1.1e-05
173,128.0,52813.0,443.0,0.004275
173,128.0,52813.0,443.0,1.3e-05
111,128.0,52813.0,443.0,0.000157
111,128.0,52813.0,443.0,9e-06
1399,55.0,52813.0,443.0,0.002235
1399,55.0,52813.0,443.0,1.7e-05
1399,55.0,52813.0,443.0,0.000395
1399,55.0,52813.0,443.0,1.1e-05
1466,47.0,443.0,57475.0,0.00031
1466,47.0,443.0,57475.0,0.0
1466,47.0,443.0,57475.0,0.0
1466,47.0,443.0,57475.0,0.0
54,128.0,57475.0,443.0,0.000109
54,128.0,57475.0,443.0,8e-06
1466,47.0,443.0,57475.0,0.000218
714,55.0,52813.0,443.0,0.000462
714,55.0,52813.0,443.0,1.3e-05
85,127.0,52813.0,443.0,0.000332
85,127.0,52813.0,443.0,7e-06
173,127.0,52813.0,443.0,0.000164
173,127.0,52813.0,443.0,7e-06
111,127.0,52813.0,443.0,0.000123
111,127.0,52813.0,443.0,6e-06
1466,46.0,443.0,57475.0,0.000205
1466,46.0,443.0,57475.0,6e-06
66,128.0,57475.0,443.0,3.7e-05
66,128.0,57475.0,443.0,7e-06
1466,46.0,443.0,57475.0,0.000177
1466,46.0,443.0,57475.0,6e-06
66,128.0,57475.0,443.0,2.9e-05
66,128.0,57475.0,443.0,6e-06
1466,46.0,443.0,57475.0,0.000258
1466,46.0,443.0,57475.0,7e-06
66,128.0,57475.0,443.0,3.3e-05
66,128.0,57475.0,443.0,7e-06
1466,46.0,443.0,57475.0,0.000163
1466,46.0,443.0,57475.0,7e-06
66,128.0,57475.0,443.0,3.1e-05
66,128.0,57475.0,443.0,7e-06
60,127.0,57475.0,443.0,0.000204
60,127.0,57475.0,443.0,6e-06
1466,46.0,443.0,57475.0,0.000118
1466,46.0,443.0,57475.0,6e-06
66,128.0,57475.0,443.0,2.9e-05
66,128.0,57475.0,443.0,6e-06
66,127.0,57475.0,443.0,0.000514
66,127.0,57475.0,443.0,7e-06
66,127.0,57475.0,443.0,0.000118
66,127.0,57475.0,443.0,6e-06
66,127.0,57475.0,443.0,0.000115
66,127.0,57475.0,443.0,6e-06
66,127.0,57475.0,443.0,0.00011
66,127.0,57475.0,443.0,6e-06
66,127.0,57475.0,443.0,0.00011
66,127.0,57475.0,443.0,6e-06
1434,106.0,443.0,57485.0,0.000556
94,106.0,57485.0,443.0,9.1e-05
94,106.0,57485.0,443.0,7e-06
1434,106.0,443.0,57485.0,0.000315
94,106.0,57485.0,443.0,6.5e-05
94,106.0,57485.0,443.0,6e-06
1434,106.0,443.0,57485.0,0.003577
94,106.0,57485.0,443.0,0.000127
94,106.0,57485.0,443.0,1.1e-05
1434,106.0,443.0,57485.0,0.005887
94,106.0,57485.0,443.0,0.000116
94,106.0,57485.0,443.0,2e-05
1434,106.0,443.0,57485.0,0.005539
1434,106.0,443.0,57485.0,0.0
94,106.0,57485.0,443.0,0.000122
94,106.0,57485.0,443.0,9e-06
1434,106.0,443.0,57485.0,0.015803
1434,106.0,443.0,57485.0,0.0
548,56.0,52813.0,443.0,0.0
165,56.0,52813.0,443.0,0.0
68,56.0,52813.0,443.0,0.0
94,106.0,57485.0,443.0,0.000152
94,106.0,57485.0,443.0,9e-06
73,128.0,52813.0,443.0,0.001666
73,128.0,52813.0,443.0,1.2e-05
548,55.0,52813.0,443.0,0.030583
548,55.0,52813.0,443.0,1.4e-05
165,55.0,52813.0,443.0,0.00051
165,55.0,52813.0,443.0,7e-06
68,55.0,52813.0,443.0,0.000297
68,55.0,52813.0,443.0,8e-06
73,127.0,52813.0,443.0,0.000324
73,127.0,52813.0,443.0,6e-06
110,106.0,57494.0,993.0,0.00121
110,106.0,57494.0,993.0,1e-05
1434,106.0,443.0,57485.0,0.036857
1434,106.0,443.0,57485.0,0.0
94,106.0,57485.0,443.0,0.000135
94,106.0,57485.0,443.0,1e-05
1434,106.0,443.0,57485.0,0.006519
1434,106.0,443.0,57485.0,0.0
94,106.0,57485.0,443.0,0.000124
94,106.0,57485.0,443.0,9e-06
1466,47.0,443.0,57475.0,0.017339
1466,47.0,443.0,57475.0,0.0
54,128.0,57475.0,443.0,0.00014
54,128.0,57475.0,443.0,1e-05
1466,47.0,443.0,57475.0,0.015681
1466,47.0,443.0,57475.0,0.0
1434,106.0,443.0,57485.0,0.0
1434,106.0,443.0,57485.0,0.0
1466,47.0,443.0,57475.0,0.0
54,128.0,57475.0,443.0,0.00015
54,128.0,57475.0,443.0,1.1e-05
94,106.0,57485.0,443.0,0.000189
94,106.0,57485.0,443.0,8e-06
1434,106.0,443.0,57485.0,0.015093
1434,106.0,443.0,57485.0,0.0
1434,106.0,443.0,57485.0,0.0
1434,106.0,443.0,57485.0,0.0
94,106.0,57485.0,443.0,0.000171
94,106.0,57485.0,443.0,1.1e-05
1466,46.0,443.0,57475.0,0.007983
1466,46.0,443.0,57475.0,1.2e-05
66,128.0,57475.0,443.0,7.8e-05
66,128.0,57475.0,443.0,1.2e-05
1466,46.0,443.0,57475.0,0.000116
1466,46.0,443.0,57475.0,7e-06
66,128.0,57475.0,443.0,3.8e-05
66,128.0,57475.0,443.0,7e-06
60,127.0,57475.0,443.0,0.000313
60,127.0,57475.0,443.0,7e-06
1466,46.0,443.0,57475.0,0.000158
1466,46.0,443.0,57475.0,7e-06
66,128.0,57475.0,443.0,3.8e-05
66,128.0,57475.0,443.0,7e-06
1466,46.0,443.0,57475.0,8.1e-05
1466,46.0,443.0,57475.0,6e-06
66,128.0,57475.0,443.0,3e-05
66,128.0,57475.0,443.0,8e-06
60,127.0,57475.0,443.0,0.000175
60,127.0,57475.0,443.0,6e-06
1466,46.0,443.0,57475.0,0.000154
1466,46.0,443.0,57475.0,6e-06
66,128.0,57475.0,443.0,3.2e-05
66,128.0,57475.0,443.0,7e-06
66,127.0,57475.0,443.0,0.000373
66,127.0,57475.0,443.0,7e-06
66,127.0,57475.0,443.0,0.000149
66,127.0,57475.0,443.0,6e-06
66,127.0,57475.0,443.0,0.000117
66,127.0,57475.0,443.0,6e-06
66,127.0,57475.0,443.0,0.000115
66,127.0,57475.0,443.0,6e-06
66,127.0,57475.0,443.0,0.000114
66,127.0,57475.0,443.0,6e-06
1434,106.0,443.0,57485.0,0.004188
1434,106.0,443.0,57485.0,0.0
86,106.0,57485.0,443.0,0.000147
86,106.0,57485.0,443.0,1.3e-05
1434,106.0,443.0,57485.0,0.000484
1434,106.0,443.0,57485.0,0.0
1434,106.0,443.0,57485.0,0.0
86,106.0,57485.0,443.0,9e-05
86,106.0,57485.0,443.0,9e-06
1434,106.0,443.0,57485.0,0.008044
86,106.0,57485.0,443.0,0.000128
86,106.0,57485.0,443.0,1e-05
1434,106.0,443.0,57485.0,0.026531
1434,106.0,443.0,57485.0,0.0
86,106.0,57485.0,443.0,0.000159
86,106.0,57485.0,443.0,1e-05
1434,106.0,443.0,57485.0,0.01121
1434,106.0,443.0,57485.0,0.0
86,106.0,57485.0,443.0,0.000146
86,106.0,57485.0,443.0,1e-05
74,106.0,993.0,57494.0,0.008685
1434,106.0,443.0,57485.0,0.000194
1434,106.0,443.0,57485.0,0.0
1434,106.0,443.0,57485.0,0.0
86,106.0,57485.0,443.0,0.000118
86,106.0,57485.0,443.0,1e-05
1434,106.0,443.0,57485.0,0.015309
86,106.0,57485.0,443.0,0.000123
86,106.0,57485.0,443.0,1e-05
1466,47.0,443.0,57475.0,0.021086
1466,47.0,443.0,57475.0,0.0
54,128.0,57475.0,443.0,0.000137
54,128.0,57475.0,443.0,2e-05
1434,106.0,443.0,57485.0,0.01564
1434,106.0,443.0,57485.0,0.0
86,106.0,57485.0,443.0,0.000142
86,106.0,57485.0,443.0,9e-06
86,106.0,57485.0,443.0,8.2e-05
86,106.0,57485.0,443.0,5e-06
1434,106.0,443.0,57485.0,0.015318
1434,106.0,443.0,57485.0,0.0
1434,106.0,443.0,57485.0,0.0
1466,47.0,443.0,57475.0,0.0
1466,47.0,443.0,57475.0,0.0
1466,47.0,443.0,57475.0,0.0
86,106.0,57485.0,443.0,0.000108
86,106.0,57485.0,443.0,9e-06
54,128.0,57475.0,443.0,0.000156
54,128.0,57475.0,443.0,6e-06
1466,46.0,443.0,57475.0,0.019407
1466,46.0,443.0,57475.0,1.2e-05
66,128.0,57475.0,443.0,6.2e-05
66,128.0,57475.0,443.0,9e-06
1466,46.0,443.0,57475.0,0.000242
1466,46.0,443.0,57475.0,9e-06
66,128.0,57475.0,443.0,4.1e-05
66,128.0,57475.0,443.0,8e-06
60,127.0,57475.0,443.0,0.000277
60,127.0,57475.0,443.0,7e-06
1466,46.0,443.0,57475.0,0.00034
1466,46.0,443.0,57475.0,6e-06
66,128.0,57475.0,443.0,4e-05
66,128.0,57475.0,443.0,8e-06
1466,46.0,443.0,57475.0,0.000182
1466,46.0,443.0,57475.0,7e-06
66,128.0,57475.0,443.0,3.2e-05
66,128.0,57475.0,443.0,8e-06
60,127.0,57475.0,443.0,0.000219
60,127.0,57475.0,443.0,7e-06
1466,46.0,443.0,57475.0,0.000122
1466,46.0,443.0,57475.0,6e-06
66,128.0,57475.0,443.0,3.3e-05
66,128.0,57475.0,443.0,7e-06
66,127.0,57475.0,443.0,0.000452
66,127.0,57475.0,443.0,6e-06
66,127.0,57475.0,443.0,0.00012
66,127.0,57475.0,443.0,7e-06
66,127.0,57475.0,443.0,0.000116
66,127.0,57475.0,443.0,6e-06
66,127.0,57475.0,443.0,0.000122
66,127.0,57475.0,443.0,6e-06
66,127.0,57475.0,443.0,0.000114
66,127.0,57475.0,443.0,6e-06
1434,106.0,443.0,57485.0,0.003639
1434,106.0,443.0,57485.0,0.0
1434,106.0,443.0,57485.0,0.0
1434,106.0,443.0,57485.0,0.0
94,106.0,57485.0,443.0,9.5e-05
94,106.0,57485.0,443.0,1e-05
102,106.0,57485.0,443.0,8e-05
102,106.0,57485.0,443.0,5e-06
1434,106.0,443.0,57485.0,0.000222
102,106.0,57485.0,443.0,3.6e-05
102,106.0,57485.0,443.0,5e-06
1434,106.0,443.0,57485.0,0.009819
1434,106.0,443.0,57485.0,0.0
110,106.0,57485.0,443.0,9e-05
110,106.0,57485.0,443.0,1e-05
105,106.0,57488.0,995.0,0.009405
105,106.0,57488.0,995.0,1.3e-05
1434,106.0,443.0,57485.0,0.01626
1434,106.0,443.0,57485.0,0.0
110,106.0,57485.0,443.0,0.000116
110,106.0,57485.0,443.0,1.4e-05
1434,106.0,443.0,57485.0,0.027221
1434,106.0,443.0,57485.0,0.0
1434,106.0,443.0,57485.0,0.0
1434,106.0,443.0,57485.0,0.0
110,106.0,57485.0,443.0,0.000125
110,106.0,57485.0,443.0,1e-05
112,106.0,993.0,57494.0,0.003642
1434,106.0,443.0,57485.0,0.0
1434,106.0,443.0,57485.0,0.0
1434,106.0,443.0,57485.0,0.0
110,106.0,57485.0,443.0,0.000161
110,106.0,57485.0,443.0,9e-06
1434,106.0,443.0,57485.0,0.007315
110,106.0,57485.0,443.0,8e-05
110,106.0,57485.0,443.0,1e-05
1434,106.0,443.0,57485.0,0.000225
1434,106.0,443.0,57485.0,0.0
110,106.0,57485.0,443.0,5.3e-05
110,106.0,57485.0,443.0,5e-06
1434,106.0,443.0,57485.0,0.0107
1434,106.0,443.0,57485.0,0.0
110,106.0,57485.0,443.0,9e-05
110,106.0,57485.0,443.0,9e-06
1434,106.0,443.0,57485.0,0.012965
1434,106.0,443.0,57485.0,0.0
110,106.0,57485.0,443.0,0.000102
110,106.0,57485.0,443.0,1.2e-05
1466,47.0,443.0,57475.0,0.011173
1466,47.0,443.0,57475.0,0.0
66,128.0,57475.0,443.0,7.4e-05
66,128.0,57475.0,443.0,9e-06
1434,106.0,443.0,57485.0,0.000357
110,106.0,57485.0,443.0,5.1e-05
110,106.0,57485.0,443.0,6e-06
74,106.0,57494.0,993.0,0.002679
74,106.0,57494.0,993.0,1.2e-05
1466,46.0,443.0,57475.0,0.006386
1466,46.0,443.0,57475.0,5.9e-05
74,128.0,57475.0,443.0,0.000373
74,128.0,57475.0,443.0,3.9e-05
1466,46.0,443.0,57475.0,0.000449
1466,46.0,443.0,57475.0,7e-06
74,128.0,57475.0,443.0,3.7e-05
74,128.0,57475.0,443.0,8e-06
66,127.0,57475.0,443.0,0.000283
66,127.0,57475.0,443.0,7e-06
74,127.0,57475.0,443.0,0.000207
74,127.0,57475.0,443.0,6e-06
74,127.0,57475.0,443.0,0.000121
74,127.0,57475.0,443.0,6e-06
1434,106.0,443.0,57485.0,0.023624
1434,106.0,443.0,57485.0,0.0
110,106.0,57485.0,443.0,9.2e-05
110,106.0,57485.0,443.0,9e-06
1434,106.0,443.0,57485.0,0.015041
110,106.0,57485.0,443.0,7.9e-05
110,106.0,57485.0,443.0,1e-05
110,106.0,57487.0,993.0,0.009216
110,106.0,57487.0,993.0,1.3e-05
1434,106.0,443.0,57485.0,0.005926
1434,106.0,443.0,57485.0,0.0
