frame.number,frame.time,wlan_radio.signal_db,wlan_radio.channel,wlan.ssid,_ws.col.protocol,ip.ttl,wlan.bssid,wlan.sa,wlan.ta,wlan.ra,wlan.da,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,_ws.col.info,frame.len,frame.time_delta_displayed,ppi_gps.lat,ppi_gps.lon,"ppi_gps.alt"
112,"Mar 14, 2025 13:39:24.068587965 Pakistan Standard Time",,1,,802.11,,,,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,,,,,,,"Request-to-send, Flags=........",42,0.001652819,,,""
113,"Mar 14, 2025 13:39:24.068592514 Pakistan Standard Time",,1,,802.11,,,,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,,,,,,,"Request-to-send, Flags=........",42,0.000004549,,,""
114,"Mar 14, 2025 13:39:24.073103718 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=845, FN=0, Flags=.p..R..T",161,0.004511204,,,""
115,"Mar 14, 2025 13:39:24.073114764 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=846, FN=0, Flags=.p..R..T",161,0.000011046,,,""
116,"Mar 14, 2025 13:39:24.073120146 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=847, FN=0, Flags=.p.....T",161,0.000005382,,,""
117,"Mar 14, 2025 13:39:24.075037076 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.001916930,,,""
118,"Mar 14, 2025 13:39:24.075046450 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000009374,,,""
119,"Mar 14, 2025 13:39:24.076616922 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.001570472,,,""
120,"Mar 14, 2025 13:39:24.076634022 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,6e:95:b8:26:0f:8b,,,,,,"QoS Data, SN=132, FN=0, Flags=.p....F.",155,0.000017100,,,""
121,"Mar 14, 2025 13:39:24.103438137 Pakistan Standard Time",,1,<MISSING>,802.11,,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=3011, FN=0, Flags=........, BI=100, SSID=Wildcard (Broadcast)",224,0.026804115,,,""
122,"Mar 14, 2025 13:39:24.103452931 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,,,,,,"Null function (No data), SN=42, FN=0, Flags=...P...T",50,0.000014794,,,""
123,"Mar 14, 2025 13:39:24.103599257 Pakistan Standard Time",,1,,802.11,,,,,6e:17:48:db:f2:d6,,,,,,,"Acknowledgement, Flags=........",36,0.000146326,,,""
124,"Mar 14, 2025 13:39:24.119750921 Pakistan Standard Time",,1,,802.11,,,,,6e:95:b8:26:0f:8b,,,,,,,"Acknowledgement, Flags=........",36,0.016151664,,,""
125,"Mar 14, 2025 13:39:24.148382783 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=719, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.028631862,,,""
126,"Mar 14, 2025 13:39:24.174764777 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=1071, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.026381994,,,""
127,"Mar 14, 2025 13:39:24.197892029 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.023127252,,,""
128,"Mar 14, 2025 13:39:24.197902790 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000010761,,,""
129,"Mar 14, 2025 13:39:24.202386187 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,,,,,,"Null function (No data), SN=44, FN=0, Flags=...PR..T",50,0.004483397,,,""
130,"Mar 14, 2025 13:39:24.202396432 Pakistan Standard Time",,1,,802.11,,,,,6e:17:48:db:f2:d6,,,,,,,"Acknowledgement, Flags=........",36,0.000010245,,,""
131,"Mar 14, 2025 13:39:24.203240457 Pakistan Standard Time",,1,,802.11,,,,,6e:95:b8:26:0f:8b,,,,,,,"Acknowledgement, Flags=........",36,0.000844025,,,""
132,"Mar 14, 2025 13:39:24.205393056 Pakistan Standard Time",,1,<MISSING>,802.11,,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=3012, FN=0, Flags=........, BI=100, SSID=Wildcard (Broadcast)",224,0.002152599,,,""
133,"Mar 14, 2025 13:39:24.245408234 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,,,,,,"Null function (No data), SN=45, FN=0, Flags=.......T",50,0.040015178,,,""
134,"Mar 14, 2025 13:39:24.245420648 Pakistan Standard Time",,1,,802.11,,,,,6e:17:48:db:f2:d6,,,,,,,"Acknowledgement, Flags=........",36,0.000012414,,,""
135,"Mar 14, 2025 13:39:24.245661279 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.000240631,,,""
136,"Mar 14, 2025 13:39:24.245667302 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000006023,,,""
137,"Mar 14, 2025 13:39:24.246347895 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,6e:95:b8:26:0f:8b,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,,,,,,"Null function (No data), SN=643, FN=0, Flags=...P...T",50,0.000680593,,,""
138,"Mar 14, 2025 13:39:24.246731724 Pakistan Standard Time",,1,,802.11,,,,,6e:95:b8:26:0f:8b,,,,,,,"Acknowledgement, Flags=........",36,0.000383829,,,""
139,"Mar 14, 2025 13:39:24.247230329 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.000498605,,,""
140,"Mar 14, 2025 13:39:24.247235675 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000005346,,,""
141,"Mar 14, 2025 13:39:24.250728286 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=720, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.003492611,,,""
142,"Mar 14, 2025 13:39:24.253885406 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.003157120,,,""
143,"Mar 14, 2025 13:39:24.253892347 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000006941,,,""
144,"Mar 14, 2025 13:39:24.286133263 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.032240916,,,""
145,"Mar 14, 2025 13:39:24.286140949 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000007686,,,""
146,"Mar 14, 2025 13:39:24.286620161 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.000479212,,,""
147,"Mar 14, 2025 13:39:24.286626531 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000006370,,,""
148,"Mar 14, 2025 13:39:24.299124573 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,,,,,,"Null function (No data), SN=46, FN=0, Flags=...P...T",50,0.012498042,,,""
149,"Mar 14, 2025 13:39:24.307748269 Pakistan Standard Time",,1,<MISSING>,802.11,,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=3013, FN=0, Flags=........, BI=100, SSID=Wildcard (Broadcast)",224,0.008623696,,,""
150,"Mar 14, 2025 13:39:24.336275422 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.028527153,,,""
151,"Mar 14, 2025 13:39:24.336283971 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000008549,,,""
152,"Mar 14, 2025 13:39:24.377525736 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.041241765,,,""
153,"Mar 14, 2025 13:39:24.377535535 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000009799,,,""
154,"Mar 14, 2025 13:39:24.388673952 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.011138417,,,""
155,"Mar 14, 2025 13:39:24.388682577 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000008625,,,""
156,"Mar 14, 2025 13:39:24.392752800 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=864, FN=0, Flags=.p..R..T",153,0.004070223,,,""
157,"Mar 14, 2025 13:39:24.392762899 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=864, FN=0, Flags=.p..R..T",153,0.000010099,,,""
158,"Mar 14, 2025 13:39:24.393247198 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=864, FN=0, Flags=.p..R..T",153,0.000484299,,,""
159,"Mar 14, 2025 13:39:24.393746675 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=864, FN=0, Flags=.p..R..T",153,0.000499477,,,""
160,"Mar 14, 2025 13:39:24.394365935 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=864, FN=0, Flags=.p..R..T",153,0.000619260,,,""
161,"Mar 14, 2025 13:39:24.402366580 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=865, FN=0, Flags=.p..R..T",152,0.008000645,,,""
162,"Mar 14, 2025 13:39:24.403351091 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=865, FN=0, Flags=.p..R..T",149,0.000984511,,,""
163,"Mar 14, 2025 13:39:24.406609035 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=866, FN=0, Flags=.p..R..T",153,0.003257944,,,""
164,"Mar 14, 2025 13:39:24.406837928 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=866, FN=0, Flags=.p..R..T",153,0.000228893,,,""
165,"Mar 14, 2025 13:39:24.407112211 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=866, FN=0, Flags=.p..R..T",153,0.000274283,,,""
166,"Mar 14, 2025 13:39:24.407604583 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=866, FN=0, Flags=.p..R..T",153,0.000492372,,,""
167,"Mar 14, 2025 13:39:24.407829320 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=866, FN=0, Flags=.p..R..T",150,0.000224737,,,""
168,"Mar 14, 2025 13:39:24.416631369 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.008802049,,,""
169,"Mar 14, 2025 13:39:24.416638543 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000007174,,,""
170,"Mar 14, 2025 13:39:24.430365748 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=867, FN=0, Flags=.p..R..T",152,0.013727205,,,""
171,"Mar 14, 2025 13:39:24.430590118 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=867, FN=0, Flags=.p..R..T",152,0.000224370,,,""
172,"Mar 14, 2025 13:39:24.430833194 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=867, FN=0, Flags=.p..R..T",152,0.000243076,,,""
173,"Mar 14, 2025 13:39:24.431147583 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=867, FN=0, Flags=.p..R..T",152,0.000314389,,,""
174,"Mar 14, 2025 13:39:24.432576856 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=867, FN=0, Flags=.p..R..T",152,0.001429273,,,""
175,"Mar 14, 2025 13:39:24.432584681 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.000007825,,,""
176,"Mar 14, 2025 13:39:24.432737641 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000152960,,,""
177,"Mar 14, 2025 13:39:24.443609452 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,06:67:64:2a:20:f4,06:67:64:2a:20:f4,,,,,,"Probe Response, SN=722, FN=0, Flags=........, BI=100, SSID=""Abh2""",378,0.010871811,,,""
178,"Mar 14, 2025 13:39:24.446863432 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,06:67:64:2a:20:f4,06:67:64:2a:20:f4,,,,,,"Probe Response, SN=723, FN=0, Flags=........, BI=100, SSID=""Abh2""",378,0.003253980,,,""
179,"Mar 14, 2025 13:39:24.449998377 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,06:67:64:2a:20:f4,06:67:64:2a:20:f4,,,,,,"Probe Response, SN=724, FN=0, Flags=........, BI=100, SSID=""Abh2""",378,0.003134945,,,""
180,"Mar 14, 2025 13:39:24.455603135 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=725, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.005604758,,,""
181,"Mar 14, 2025 13:39:24.458102067 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=869, FN=0, Flags=.p..R..T",152,0.002498932,,,""
182,"Mar 14, 2025 13:39:24.458340247 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=869, FN=0, Flags=.p..R..T",152,0.000238180,,,""
183,"Mar 14, 2025 13:39:24.458858934 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=869, FN=0, Flags=.p..R..T",152,0.000518687,,,""
184,"Mar 14, 2025 13:39:24.459111378 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=869, FN=0, Flags=.p..R..T",152,0.000252444,,,""
185,"Mar 14, 2025 13:39:24.459117344 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.000005966,,,""
186,"Mar 14, 2025 13:39:24.459120292 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000002948,,,""
187,"Mar 14, 2025 13:39:24.471235929 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=1076, FN=0, Flags=........, BI=98, SSID=""Abh Main""",271,0.012115637,,,""
188,"Mar 14, 2025 13:39:24.476371672 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.005135743,,,""
189,"Mar 14, 2025 13:39:24.476378540 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000006868,,,""
190,"Mar 14, 2025 13:39:24.487354217 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,06:67:64:2a:20:f4,06:67:64:2a:20:f4,,,,,,"Probe Response, SN=727, FN=0, Flags=........, BI=100, SSID=""Abh2""",378,0.010975677,,,""
191,"Mar 14, 2025 13:39:24.490376988 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,06:67:64:2a:20:f4,06:67:64:2a:20:f4,,,,,,"Probe Response, SN=728, FN=0, Flags=........, BI=100, SSID=""Abh2""",378,0.003022771,,,""
192,"Mar 14, 2025 13:39:24.491929799 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.001552811,,,""
193,"Mar 14, 2025 13:39:24.491937839 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000008040,,,""
194,"Mar 14, 2025 13:39:24.509310476 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,06:67:64:2a:20:f4,06:67:64:2a:20:f4,,,,,,"Probe Response, SN=729, FN=0, Flags=........, BI=100, SSID=""Abh2""",378,0.017372637,,,""
195,"Mar 14, 2025 13:39:24.512264437 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,06:67:64:2a:20:f4,06:67:64:2a:20:f4,,,,,,"Probe Response, SN=730, FN=0, Flags=........, BI=100, SSID=""Abh2""",378,0.002953961,,,""
196,"Mar 14, 2025 13:39:24.524931052 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.012666615,,,""
197,"Mar 14, 2025 13:39:24.524938983 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000007931,,,""
198,"Mar 14, 2025 13:39:24.529633692 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,06:67:64:2a:20:f4,06:67:64:2a:20:f4,,,,,,"Probe Response, SN=732, FN=0, Flags=........, BI=100, SSID=""Abh2""",378,0.004694709,,,""
199,"Mar 14, 2025 13:39:24.532742794 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,06:67:64:2a:20:f4,06:67:64:2a:20:f4,,,,,,"Probe Response, SN=733, FN=0, Flags=........, BI=100, SSID=""Abh2""",378,0.003109102,,,""
200,"Mar 14, 2025 13:39:24.535753485 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,06:67:64:2a:20:f4,06:67:64:2a:20:f4,,,,,,"Probe Response, SN=734, FN=0, Flags=........, BI=100, SSID=""Abh2""",378,0.003010691,,,""
201,"Mar 14, 2025 13:39:24.537658571 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.001905086,,,""
202,"Mar 14, 2025 13:39:24.537665986 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000007415,,,""
203,"Mar 14, 2025 13:39:24.540710009 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=876, FN=0, Flags=.p..R..T",155,0.003044023,,,""
204,"Mar 14, 2025 13:39:24.540911696 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=876, FN=0, Flags=.p..R..T",155,0.000201687,,,""
205,"Mar 14, 2025 13:39:24.540923995 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=876, FN=0, Flags=.p..R..T",155,0.000012299,,,""
206,"Mar 14, 2025 13:39:24.541245145 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=876, FN=0, Flags=.p..R..T",155,0.000321150,,,""
207,"Mar 14, 2025 13:39:24.542083466 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=876, FN=0, Flags=.p..R..T",155,0.000838321,,,""
208,"Mar 14, 2025 13:39:24.542092944 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.000009478,,,""
209,"Mar 14, 2025 13:39:24.542096093 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000003149,,,""
210,"Mar 14, 2025 13:39:24.546420862 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=877, FN=0, Flags=.p..R..T",155,0.004324769,,,""
211,"Mar 14, 2025 13:39:24.546430289 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=877, FN=0, Flags=.p..R..T",155,0.000009427,,,""
