frame.number,frame.time,wlan_radio.signal_db,wlan_radio.channel,wlan.ssid,_ws.col.protocol,ip.ttl,wlan.bssid,wlan.sa,wlan.ta,wlan.ra,wlan.da,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,_ws.col.info,frame.len,frame.time_delta_displayed,ppi_gps.lat,ppi_gps.lon,"ppi_gps.alt "
1715,"Mar 14, 2025 13:32:58.891357100 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,1a:ca:97:a6:3f:f2,1a:ca:97:a6:3f:f2,,,,,,"Probe Response, SN=438, FN=0, Flags=........, BI=100, SSID=""Abh2""",378,0.002999220,,,""
1716,"Mar 14, 2025 13:32:58.894416320 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,1a:ca:97:a6:3f:f2,1a:ca:97:a6:3f:f2,,,,,,"Probe Response, SN=439, FN=0, Flags=........, BI=100, SSID=""Abh2""",378,0.003059220,,,""
1717,"Mar 14, 2025 13:32:58.921115145 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=440, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.026698825,,,""
1718,"Mar 14, 2025 13:32:58.923448331 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,48:8e:ef:b4:10:08,33:33:ff:24:56:64,33:33:ff:24:56:64,,,,,,"Data, SN=423, FN=0, Flags=.p....F.",150,0.002333186,,,""
1719,"Mar 14, 2025 13:32:58.969127560 Pakistan Standard Time",,1,Abh 7,802.11,,70:4f:57:aa:af:b4,70:4f:57:aa:af:b4,70:4f:57:aa:af:b4,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=71, FN=0, Flags=........, BI=100, SSID=""Abh 7""",280,0.045679229,,,""
1720,"Mar 14, 2025 13:32:59.003088113 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,5a:1d:ec:42:9e:4a,5a:1d:ec:42:9e:4a,,,,,,"Probe Response, SN=424, FN=0, Flags=....R..., BI=98, SSID=""Abh Main""",264,0.033960553,,,""
1721,"Mar 14, 2025 13:32:59.023090256 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=441, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.020002143,,,""
1722,"Mar 14, 2025 13:32:59.024918145 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,82:a3:fb:8b:c0:d1,82:a3:fb:8b:c0:d1,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=188, FN=0, Flags=.......T",50,0.001827889,,,""
1723,"Mar 14, 2025 13:32:59.025284234 Pakistan Standard Time",,1,,802.11,,,,,82:a3:fb:8b:c0:d1,,,,,,,"Acknowledgement, Flags=........",36,0.000366089,,,""
1724,"Mar 14, 2025 13:32:59.040959451 Pakistan Standard Time",,1,,802.11,,,,,4c:eb:bd:07:f4:b1,,,,,,,"Acknowledgement, Flags=........",36,0.015675217,,,""
1725,"Mar 14, 2025 13:32:59.125467149 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=442, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.084507698,,,""
1726,"Mar 14, 2025 13:32:59.168071070 Pakistan Standard Time",,1,AndroidShare_1922,802.11,,ff:ff:ff:ff:ff:ff,86:15:03:11:13:8a,86:15:03:11:13:8a,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Probe Request, SN=939, FN=0, Flags=........, SSID=""AndroidShare_1922""",169,0.042603921,,,""
1727,"Mar 14, 2025 13:32:59.168540553 Pakistan Standard Time",,1,AndroidShare_2061,802.11,,ff:ff:ff:ff:ff:ff,86:15:03:11:13:8a,86:15:03:11:13:8a,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Probe Request, SN=940, FN=0, Flags=........, SSID=""AndroidShare_2061""",169,0.000469483,,,""
1728,"Mar 14, 2025 13:32:59.169033401 Pakistan Standard Time",,1,AndroidShare_4196,802.11,,ff:ff:ff:ff:ff:ff,86:15:03:11:13:8a,86:15:03:11:13:8a,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Probe Request, SN=941, FN=0, Flags=........, SSID=""AndroidShare_4196""",169,0.000492848,,,""
1729,"Mar 14, 2025 13:32:59.169531162 Pakistan Standard Time",,1,AndroidShare_4498,802.11,,ff:ff:ff:ff:ff:ff,86:15:03:11:13:8a,86:15:03:11:13:8a,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Probe Request, SN=942, FN=0, Flags=........, SSID=""AndroidShare_4498""",169,0.000497761,,,""
1730,"Mar 14, 2025 13:32:59.170043802 Pakistan Standard Time",,1,AndroidShare_7028,802.11,,ff:ff:ff:ff:ff:ff,86:15:03:11:13:8a,86:15:03:11:13:8a,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Probe Request, SN=943, FN=0, Flags=........, SSID=""AndroidShare_7028""",169,0.000512640,,,""
1731,"Mar 14, 2025 13:32:59.170405326 Pakistan Standard Time",,1,AndroidShare_7431,802.11,,ff:ff:ff:ff:ff:ff,86:15:03:11:13:8a,86:15:03:11:13:8a,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Probe Request, SN=944, FN=0, Flags=........, SSID=""AndroidShare_7431""",169,0.000361524,,,""
1732,"Mar 14, 2025 13:32:59.170926064 Pakistan Standard Time",,1,<MISSING>,802.11,,ff:ff:ff:ff:ff:ff,86:15:03:11:13:8a,86:15:03:11:13:8a,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Probe Request, SN=945, FN=0, Flags=........, SSID=Wildcard (Broadcast)",152,0.000520738,,,""
1733,"Mar 14, 2025 13:32:59.209058369 Pakistan Standard Time",,1,,802.11,,,,,70:4f:57:aa:af:b4,,,,,,,"Acknowledgement, Flags=........",36,0.038132305,,,""
1734,"Mar 14, 2025 13:32:59.212788162 Pakistan Standard Time",,1,,802.11,,,,,70:4f:57:aa:af:b4,,,,,,,"Acknowledgement, Flags=........",36,0.003729793,,,""
1735,"Mar 14, 2025 13:32:59.223187143 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=428, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.010398981,,,""
1736,"Mar 14, 2025 13:32:59.253530286 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,86:15:03:11:13:8a,86:15:03:11:13:8a,,,,,,"Probe Response, SN=444, FN=0, Flags=........, BI=100, SSID=""Abh2""",378,0.030343143,,,""
1737,"Mar 14, 2025 13:32:59.253685034 Pakistan Standard Time",,1,,802.11,,,,,b0:4e:26:ec:47:62,,,,,,,"Acknowledgement, Flags=........",36,0.000154748,,,""
1738,"Mar 14, 2025 13:32:59.256790156 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,86:15:03:11:13:8a,86:15:03:11:13:8a,,,,,,"Probe Response, SN=445, FN=0, Flags=........, BI=100, SSID=""Abh2""",378,0.003105122,,,""
1739,"Mar 14, 2025 13:32:59.257017071 Pakistan Standard Time",,1,,802.11,,,,,b0:4e:26:ec:47:62,,,,,,,"Acknowledgement, Flags=........",36,0.000226915,,,""
1740,"Mar 14, 2025 13:32:59.260161506 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,86:15:03:11:13:8a,86:15:03:11:13:8a,,,,,,"Probe Response, SN=446, FN=0, Flags=........, BI=100, SSID=""Abh2""",378,0.003144435,,,""
1741,"Mar 14, 2025 13:32:59.270035833 Pakistan Standard Time",,1,AndroidShare_2061,802.11,,ff:ff:ff:ff:ff:ff,86:15:03:11:13:8a,86:15:03:11:13:8a,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Probe Request, SN=968, FN=0, Flags=........, SSID=""AndroidShare_2061""",169,0.009874327,,,""
1742,"Mar 14, 2025 13:32:59.271410657 Pakistan Standard Time",,1,AndroidShare_4196,802.11,,ff:ff:ff:ff:ff:ff,86:15:03:11:13:8a,86:15:03:11:13:8a,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Probe Request, SN=969, FN=0, Flags=........, SSID=""AndroidShare_4196""",169,0.001374824,,,""
1743,"Mar 14, 2025 13:32:59.323558646 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=429, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.052147989,,,""
1744,"Mar 14, 2025 13:32:59.535199102 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=449, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.211640456,,,""
1745,"Mar 14, 2025 13:32:59.624588490 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=432, FN=0, Flags=........, BI=98, SSID=""Abh Main""",271,0.089389388,,,""
1746,"Mar 14, 2025 13:32:59.628133675 Pakistan Standard Time",,1,,802.11,,,,,6e:95:b8:26:0f:8b,,,,,,,"Acknowledgement, Flags=........",36,0.003545185,,,""
1747,"Mar 14, 2025 13:32:59.628140983 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000007308,,,""
1748,"Mar 14, 2025 13:32:59.637439569 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=450, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.009298586,,,""
1749,"Mar 14, 2025 13:32:59.668979936 Pakistan Standard Time",,1,,802.11,,,,,6e:95:b8:26:0f:8b,,,,,,,"Acknowledgement, Flags=........",36,0.031540367,,,""
1750,"Mar 14, 2025 13:32:59.671568085 Pakistan Standard Time",,1,,802.11,,,,,6e:95:b8:26:0f:8b,,,,,,,"Acknowledgement, Flags=........",36,0.002588149,,,""
1751,"Mar 14, 2025 13:32:59.739822707 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=451, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.068254622,,,""
1752,"Mar 14, 2025 13:32:59.798198043 Pakistan Standard Time",,1,<MISSING>,802.11,,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=3354, FN=0, Flags=........, BI=100, SSID=Wildcard (Broadcast)",224,0.058375336,,,""
1753,"Mar 14, 2025 13:32:59.825324678 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=434, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.027126635,,,""
1754,"Mar 14, 2025 13:32:59.844809730 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=452, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.019485052,,,""
1755,"Mar 14, 2025 13:32:59.909830700 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,,,,,,"QoS Null function (No data), SN=1842, FN=0, Flags=.......T",52,0.065020970,,,""
1756,"Mar 14, 2025 13:32:59.910094706 Pakistan Standard Time",,1,,802.11,,,,,6e:17:48:db:f2:d6,,,,,,,"Acknowledgement, Flags=........",36,0.000264006,,,""
1757,"Mar 14, 2025 13:32:59.910101727 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.000007021,,,""
1758,"Mar 14, 2025 13:32:59.910104621 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000002894,,,""
1759,"Mar 14, 2025 13:32:59.925666621 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=435, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.015562000,,,""
1760,"Mar 14, 2025 13:32:59.926925245 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,48:8e:ef:b4:10:08,33:33:ff:24:56:64,33:33:ff:24:56:64,,,,,,"Data, SN=436, FN=0, Flags=.p....F.",150,0.001258624,,,""
1761,"Mar 14, 2025 13:32:59.944703338 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=453, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.017778093,,,""
1762,"Mar 14, 2025 13:32:59.946359129 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,82:a3:fb:8b:c0:d1,82:a3:fb:8b:c0:d1,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=190, FN=0, Flags=.......T",50,0.001655791,,,""
1763,"Mar 14, 2025 13:32:59.952325922 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,,,,,,"QoS Null function (No data), SN=1843, FN=0, Flags=...P...T",52,0.005966793,,,""
1764,"Mar 14, 2025 13:32:59.952662425 Pakistan Standard Time",,1,,802.11,,,,,6e:17:48:db:f2:d6,,,,,,,"Acknowledgement, Flags=........",36,0.000336503,,,""
1765,"Mar 14, 2025 13:32:59.988983695 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,82:a3:fb:8b:c0:d1,82:a3:fb:8b:c0:d1,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=191, FN=0, Flags=...P...T",50,0.036321270,,,""
1766,"Mar 14, 2025 13:33:00.002237348 Pakistan Standard Time",,1,<MISSING>,802.11,,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=3356, FN=0, Flags=........, BI=100, SSID=Wildcard (Broadcast)",224,0.013253653,,,""
1767,"Mar 14, 2025 13:33:00.015896219 Pakistan Standard Time",,1,,802.11,,,,,6e:95:b8:26:0f:8b,,,,,,,"Acknowledgement, Flags=........",36,0.013658871,,,""
1768,"Mar 14, 2025 13:33:00.015908643 Pakistan Standard Time",,1,,802.11,,,,,6e:95:b8:26:0f:8b,,,,,,,"Acknowledgement, Flags=........",36,0.000012424,,,""
1769,"Mar 14, 2025 13:33:00.017717304 Pakistan Standard Time",,1,,802.11,,,,,6e:95:b8:26:0f:8b,,,,,,,"Acknowledgement, Flags=........",36,0.001808661,,,""
1770,"Mar 14, 2025 13:33:00.030551162 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.012833858,,,""
1771,"Mar 14, 2025 13:33:00.031176911 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000625749,,,""
1772,"Mar 14, 2025 13:33:00.047083350 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=454, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.015906439,,,""
1773,"Mar 14, 2025 13:33:00.126342113 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=438, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.079258763,,,""
1774,"Mar 14, 2025 13:33:00.127676758 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,48:8e:ef:b4:10:08,33:33:ff:53:a9:67,33:33:ff:53:a9:67,,,,,,"Data, SN=439, FN=0, Flags=.p....F.",150,0.001334645,,,""
1775,"Mar 14, 2025 13:33:00.149456023 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=455, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.021779265,,,""
1776,"Mar 14, 2025 13:33:00.162064748 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,6e:95:b8:26:0f:8b,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,,,,,,"Null function (No data), SN=127, FN=0, Flags=...P...T",50,0.012608725,,,""
1777,"Mar 14, 2025 13:33:00.162404429 Pakistan Standard Time",,1,,802.11,,,,,6e:95:b8:26:0f:8b,,,,,,,"Acknowledgement, Flags=........",36,0.000339681,,,""
1778,"Mar 14, 2025 13:33:00.191302127 Pakistan Standard Time",,1,,802.11,,,,,6e:95:b8:26:0f:8b,,,,,,,"Acknowledgement, Flags=........",36,0.028897698,,,""
1779,"Mar 14, 2025 13:33:00.226692895 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=440, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.035390768,,,""
1780,"Mar 14, 2025 13:33:00.233547165 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,6e:95:b8:26:0f:8b,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,,,,,,"Null function (No data), SN=129, FN=0, Flags=...P...T",50,0.006854270,,,""
1781,"Mar 14, 2025 13:33:00.233769622 Pakistan Standard Time",,1,,802.11,,,,,6e:95:b8:26:0f:8b,,,,,,,"Acknowledgement, Flags=........",36,0.000222457,,,""
1782,"Mar 14, 2025 13:33:00.253913867 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,82:a3:fb:8b:c0:d1,82:a3:fb:8b:c0:d1,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=192, FN=0, Flags=.......T",50,0.020144245,,,""
1783,"Mar 14, 2025 13:33:00.253925758 Pakistan Standard Time",,1,,802.11,,,,,82:a3:fb:8b:c0:d1,,,,,,,"Acknowledgement, Flags=........",36,0.000011891,,,""
1784,"Mar 14, 2025 13:33:00.273081610 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,,,,,,"QoS Null function (No data), SN=1844, FN=0, Flags=.......T",52,0.019155852,,,""
1785,"Mar 14, 2025 13:33:00.273447488 Pakistan Standard Time",,1,,802.11,,,,,6e:17:48:db:f2:d6,,,,,,,"Acknowledgement, Flags=........",36,0.000365878,,,""
1786,"Mar 14, 2025 13:33:00.273454894 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.000007406,,,""
1787,"Mar 14, 2025 13:33:00.273458594 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000003700,,,""
1788,"Mar 14, 2025 13:33:00.296419127 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,82:a3:fb:8b:c0:d1,82:a3:fb:8b:c0:d1,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=193, FN=0, Flags=...P...T",50,0.022960533,,,""
1789,"Mar 14, 2025 13:33:00.296785211 Pakistan Standard Time",,1,,802.11,,,,,82:a3:fb:8b:c0:d1,,,,,,,"Acknowledgement, Flags=........",36,0.000366084,,,""
1790,"Mar 14, 2025 13:33:00.300158189 Pakistan Standard Time",,1,Abh 7,802.11,,70:4f:57:aa:af:b4,70:4f:57:aa:af:b4,70:4f:57:aa:af:b4,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=87, FN=0, Flags=........, BI=100, SSID=""Abh 7""",280,0.003372978,,,""
1791,"Mar 14, 2025 13:33:00.309416839 Pakistan Standard Time",,1,<MISSING>,802.11,,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=3359, FN=0, Flags=........, BI=100, SSID=Wildcard (Broadcast)",224,0.009258650,,,""
1792,"Mar 14, 2025 13:33:00.314034899 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,6e:95:b8:26:0f:8b,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,,,,,,"Null function (No data), SN=130, FN=0, Flags=.......T",50,0.004618060,,,""
1793,"Mar 14, 2025 13:33:00.314279324 Pakistan Standard Time",,1,,802.11,,,,,6e:95:b8:26:0f:8b,,,,,,,"Acknowledgement, Flags=........",36,0.000244425,,,""
1794,"Mar 14, 2025 13:33:00.315413963 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,,,,,,"QoS Null function (No data), SN=1845, FN=0, Flags=...P...T",52,0.001134639,,,""
1795,"Mar 14, 2025 13:33:00.315798384 Pakistan Standard Time",,1,,802.11,,,,,6e:17:48:db:f2:d6,,,,,,,"Acknowledgement, Flags=........",36,0.000384421,,,""
1796,"Mar 14, 2025 13:33:00.327045179 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=441, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.011246795,,,""
1797,"Mar 14, 2025 13:33:00.354196069 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=457, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.027150890,,,""
1798,"Mar 14, 2025 13:33:00.357792850 Pakistan Standard Time",,1,,802.11,,,,,6e:95:b8:26:0f:8b,,,,,,,"Acknowledgement, Flags=........",36,0.003596781,,,""
1799,"Mar 14, 2025 13:33:00.411810787 Pakistan Standard Time",,1,<MISSING>,802.11,,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=3360, FN=0, Flags=........, BI=100, SSID=Wildcard (Broadcast)",224,0.054017937,,,""
1800,"Mar 14, 2025 13:33:00.427456816 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=442, FN=0, Flags=........, BI=98, SSID=""Abh Main""",271,0.015646029,,,""
1801,"Mar 14, 2025 13:33:00.428552216 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,48:8e:ef:b4:10:08,33:33:ff:06:6e:9e,33:33:ff:06:6e:9e,,,,,,"Data, SN=443, FN=0, Flags=.p....F.",150,0.001095400,,,""
1802,"Mar 14, 2025 13:33:00.430162061 Pakistan Standard Time",,1,,802.11,,,,,4c:eb:bd:07:f4:b1,,,,,,,"Acknowledgement, Flags=........",36,0.001609845,,,""
1803,"Mar 14, 2025 13:33:00.431527876 Pakistan Standard Time",,1,,802.11,,,,,4c:eb:bd:07:f4:b1,,,,,,,"Acknowledgement, Flags=........",36,0.001365815,,,""
1804,"Mar 14, 2025 13:33:00.435646298 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,4c:eb:bd:07:f4:b1,,,,,,,"Request-to-send, Flags=........",42,0.004118422,,,""
1805,"Mar 14, 2025 13:33:00.456547363 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=458, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.020901065,,,""
